Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Predict
27662,625.096,238.0967012,148.6065969,1.602194695,0.781309431,28121,187.6708616,0.688143689,0.983677679,0.889610707,0.788212775,0.008607357,0.002049384,0.621279379,0.995410525,DERMASON,DERMASON
50702,845.013,323.2263387,200.4390244,1.612591858,0.784507197,51212,254.0783174,0.775319214,0.990041397,0.892294414,0.786069348,0.006375021,0.001501429,0.61790502,0.996428605,SIRA,SIRA
60918,939.729,347.6327034,223.8423141,1.553024971,0.765105746,61747,278.5017174,0.821661721,0.986574247,0.866862552,0.801137852,0.005706568,0.001450053,0.641821858,0.996765373,BARBUNYA,CALI
43114,823.478,336.2022065,165.314818,2.033708839,0.870757627,43778,234.295646,0.600481901,0.984832564,0.798958422,0.696889079,0.007797982,0.001134532,0.485654388,0.987679622,HOROZ,HOROZ
81614,1097.739,428.14004,243.8713866,1.755597678,0.821917476,82452,322.3572121,0.787901606,0.989836511,0.85109167,0.752924702,0.005245914,0.001039937,0.566895607,0.995240611,CALI,CALI
81010,1102.058,399.3088648,259.7565191,1.5372429,0.759493165,82215,321.1621639,0.751846902,0.985343307,0.838184438,0.804295101,0.004929131,0.001272365,0.64689061,0.994427998,BARBUNYA,CALI
32274,669.447,253.6942715,162.2346851,1.563748661,0.768800282,32663,202.7129327,0.77151463,0.9880905,0.904961825,0.799044186,0.007860639,0.001976609,0.638471611,0.998409127,DERMASON,DERMASON
26443,618.475,240.3803512,140.9441706,1.705500485,0.8100664,26783,183.4891639,0.774977287,0.98730538,0.86871294,0.763328463,0.00909051,0.001903767,0.582670342,0.993744551,DERMASON,DERMASON
44165,771.361,263.8424028,213.423154,1.236240763,0.587940854,44603,237.1341909,0.749473934,0.990180033,0.93276608,0.898772102,0.005974016,0.002404609,0.807791291,0.998624522,SEKER,SEKER
61883,988.708,349.854532,227.0737283,1.540708979,0.76074418,63151,280.6989183,0.680736145,0.979921141,0.795509054,0.802330376,0.005653484,0.001445136,0.643734033,0.991806804,BARBUNYA,CALI
41084,735.08,255.4653723,204.9917072,1.246222961,0.596753476,41440,228.7132997,0.763302616,0.991409266,0.955461894,0.895281022,0.006218123,0.002464204,0.801528109,0.998882733,SEKER,SEKER
42492,747.511,268.3935132,201.7675119,1.330211741,0.659436788,42859,232.5994298,0.764904954,0.991437038,0.955612586,0.86663581,0.00631633,0.002197815,0.751057628,0.999065674,SEKER,SEKER
71674,1019.105,372.5711325,246.1656028,1.513497939,0.7506315,72554,302.089674,0.674572475,0.987871103,0.867228699,0.810824156,0.005198135,0.001385907,0.657435812,0.995027746,BARBUNYA,CALI
63317,979.067,371.6758083,217.4355445,1.709360855,0.811023206,64040,283.932577,0.719184462,0.988710181,0.83005213,0.763925363,0.005870079,0.001233183,0.583581961,0.99755216,BARBUNYA,CALI
29453,632.811,227.3243033,165.3592755,1.374729676,0.686197017,29820,193.6510375,0.740248316,0.987692824,0.924254049,0.851871246,0.007718205,0.002507217,0.72568462,0.997620182,DERMASON,DERMASON
67163,983.06,369.4249515,232.3443475,1.589988977,0.777457743,67907,292.4287735,0.758389792,0.989043839,0.873333059,0.791578296,0.005500424,0.001332145,0.626596198,0.996281048,BARBUNYA,CALI
73944,1067.612,369.354891,255.9715571,1.442952862,0.720915156,75339,306.8361532,0.718796174,0.981483694,0.815240808,0.830735319,0.004995062,0.001467477,0.69012117,0.995812318,BARBUNYA,CALI
65911,988.981,380.1439519,221.1101103,1.719251786,0.813440331,66678,289.6903375,0.746190422,0.988496956,0.846821486,0.762054311,0.005767534,0.001199813,0.580726773,0.998415542,BARBUNYA,CALI
48606,805.113,287.380339,215.5698919,1.333119094,0.661301136,48997,248.7711424,0.738782831,0.99201992,0.942293224,0.865651225,0.005912446,0.002047947,0.749352043,0.998975517,SEKER,SEKER
36007,692.918,254.009914,180.8653911,1.404414147,0.702138216,36355,214.1157077,0.79823978,0.990427727,0.942395311,0.842942326,0.007054459,0.002197025,0.710551765,0.997908951,DERMASON,DERMASON
41320,758.763,284.7797238,185.6855684,1.533666435,0.758191219,41894,229.3692612,0.812186732,0.986298754,0.901898962,0.805426939,0.006892055,0.001789094,0.648712554,0.99490867,SIRA,SIRA
51349,856.244,323.4435007,203.3939461,1.5902317,0.777535391,52073,255.6943046,0.777661669,0.986096442,0.880129893,0.790537773,0.006298925,0.001517528,0.62494997,0.993815253,SIRA,SIRA
61387,946.924,324.6244961,241.2196469,1.345763085,0.669210543,62475,279.5717366,0.767260774,0.982585034,0.86031209,0.861215774,0.005288164,0.001794455,0.741692609,0.998142534,BARBUNYA,SEKER
75731,1094.38,415.7942564,232.7511871,1.786432377,0.828644715,76819,310.5216642,0.772072017,0.985836837,0.794597621,0.746815665,0.00549041,0.001053509,0.557733638,0.996353428,BARBUNYA,CALI
26188,600.051,219.927009,152.614971,1.441057896,0.720037991,26495,182.6022924,0.772872152,0.988412908,0.913978266,0.83028589,0.008398007,0.002461879,0.689374659,0.993428796,DERMASON,DERMASON
47122,888.678,356.2785067,169.2101943,2.105538075,0.88001927,47831,244.9440626,0.761235501,0.985176977,0.749798765,0.687507268,0.007560768,0.001041969,0.472666243,0.995216771,HOROZ,HOROZ
47855,851.869,342.4300513,179.84806,1.903996358,0.850971981,48436,246.8418085,0.781025591,0.98800479,0.828688965,0.72085323,0.007155575,0.001191823,0.519629379,0.989372445,HOROZ,HOROZ
49753,812.08,273.5577319,231.9879368,1.179189468,0.529931999,50186,251.6892669,0.82397072,0.991372096,0.948050578,0.92005905,0.005498316,0.002430369,0.846508655,0.998194091,SEKER,SEKER
53306,913.497,374.4862022,183.1041603,2.045208594,0.872313112,53951,260.5212221,0.707341994,0.988044707,0.802734093,0.695676424,0.007025217,0.001015006,0.483965687,0.989810783,HOROZ,HOROZ
57109,967.159,396.9760311,184.1530406,2.155685455,0.885893033,58004,269.6542919,0.646022104,0.98457003,0.76721779,0.679270966,0.006951199,0.000912876,0.461409045,0.994652766,HOROZ,HOROZ
44212,768.598,268.3170822,210.2958866,1.275902665,0.621065272,44579,237.2603354,0.752365394,0.991767424,0.940484246,0.884253561,0.006068875,0.002288733,0.78190436,0.997633857,SEKER,SEKER
35176,702.735,267.5652851,167.5810136,1.596632454,0.779567498,35546,211.6305135,0.757450474,0.989590953,0.895103279,0.79094907,0.007606473,0.001836357,0.625600432,0.998853953,DERMASON,DERMASON
49364,850.513,322.6070207,195.6737823,1.648698241,0.795053634,49843,250.7034042,0.761637326,0.990389824,0.857547718,0.777117013,0.006535269,0.001470242,0.603910851,0.995666758,SIRA,SIRA
45024,790.438,292.3623177,196.7499382,1.48595888,0.739673296,45489,239.4291905,0.821351041,0.989777748,0.905562268,0.81894682,0.006493477,0.001801689,0.670673894,0.996593829,SIRA,SIRA
40485,764.309,288.2349682,180.6038738,1.595951195,0.779352626,41179,227.0398709,0.701002545,0.98314675,0.870895528,0.787690239,0.00711955,0.001690652,0.620455912,0.990217355,SIRA,SIRA
47327,825.849,321.678254,188.3403868,1.707962161,0.810677415,47812,245.4762879,0.812062457,0.989856103,0.872002129,0.76311123,0.006796929,0.001421818,0.582338749,0.994612548,SIRA,SIRA
59302,949.017,381.9898368,198.7499853,1.921961585,0.85398248,59875,274.782917,0.817507582,0.990430063,0.827429919,0.719346146,0.006441433,0.001063932,0.517458878,0.994536086,HOROZ,HOROZ
40126,721.437,250.2511912,204.3694336,1.224504011,0.577123072,40413,226.0309934,0.760956553,0.992898325,0.96881066,0.903216453,0.006236634,0.002560339,0.815799962,0.998950325,SEKER,SEKER
33447,664.412,226.1186154,188.7406408,1.198038824,0.550708725,33791,206.3638608,0.770224525,0.989819774,0.952120901,0.912635435,0.006760505,0.002892999,0.832903437,0.997850654,SEKER,SEKER
82455,1101.381,420.8123707,252.3648052,1.667476455,0.800218454,84427,324.0138371,0.710041592,0.976642543,0.854184526,0.769972224,0.00510354,0.0011065,0.592857226,0.988575466,CALI,CALI
60867,964.835,380.5760323,205.4154651,1.852713631,0.841826116,61668,278.3851134,0.68117418,0.987011092,0.821647734,0.731483567,0.006252584,0.001104225,0.535068208,0.991328163,HOROZ,HOROZ
71742,1057.855,360.1150078,254.1661686,1.416848709,0.708419462,73033,302.2329423,0.730094439,0.982323059,0.805621518,0.839267833,0.005019584,0.001536207,0.704370496,0.997986428,BARBUNYA,CALI
81239,1076.372,415.9077566,250.409949,1.660907477,0.798435392,82256,321.615776,0.797704264,0.98763616,0.881149602,0.773286314,0.005119558,0.001129207,0.597971723,0.993175706,CALI,CALI
36986,693.771,232.7137695,202.5916367,1.148683989,0.492059713,37350,217.0069994,0.771747522,0.990254351,0.965639328,0.932506056,0.006291942,0.00293475,0.869567545,0.998858317,SEKER,SEKER
71154,1028.27,354.5973513,256.0550703,1.384847998,0.691787738,72195,300.991838,0.749739213,0.985580719,0.845658177,0.848827091,0.00498352,0.001595853,0.72050743,0.997793271,BARBUNYA,CALI
69985,1009.03,378.8776726,236.0335038,1.605185986,0.782237152,70931,298.5090778,0.702547783,0.986663095,0.86378702,0.787877195,0.005413698,0.001286791,0.620750474,0.996419962,BARBUNYA,CALI
54455,942.256,391.5054793,177.9140199,2.200531917,0.890779604,55186,263.3139939,0.581715824,0.986753887,0.77074338,0.672567838,0.007189523,0.000907453,0.452347497,0.995405105,HOROZ,HOROZ
71175,1023.921,376.9315917,240.6509865,1.566299798,0.769665476,72235,301.0362513,0.715686275,0.985325673,0.853108835,0.798649564,0.005295843,0.001329046,0.637841126,0.999050427,BARBUNYA,CALI
63776,1014.158,362.7734171,224.6972554,1.614498657,0.785085565,64824,284.959866,0.68985062,0.983833148,0.779212479,0.785503712,0.005688243,0.001335829,0.617016082,0.996171636,BARBUNYA,CALI
34337,667.785,229.8067605,190.6295846,1.205514668,0.558475195,34583,209.0914304,0.809796708,0.992886678,0.967606759,0.909857612,0.006692686,0.002829267,0.827840875,0.997974317,SEKER,SEKER
34327,677.311,231.1581283,189.3043718,1.221092393,0.573880789,34714,209.0609812,0.793596116,0.98885176,0.940306539,0.904406791,0.006734003,0.002779127,0.817951644,0.998794531,SEKER,SEKER
45653,841.132,303.4694909,191.9320765,1.581129618,0.774593661,46601,241.0958418,0.772431179,0.979657089,0.810869331,0.794464844,0.006647307,0.001633519,0.631174389,0.99796852,BARBUNYA,SIRA
31720,660.858,247.9994942,163.2366092,1.519263941,0.752831336,32056,200.9655651,0.697909791,0.989518343,0.912697244,0.810346673,0.007818395,0.002079605,0.656661731,0.997642489,DERMASON,DERMASON
80933,1117.231,428.6117334,243.6083048,1.759429892,0.822775895,83214,321.0094953,0.767130169,0.972588747,0.814797237,0.748951721,0.005295883,0.001027859,0.56092868,0.986914687,CALI,CALI
26816,609.169,227.9826047,150.451682,1.515321076,0.751330473,27176,184.778764,0.698333333,0.986753017,0.908088701,0.810495013,0.008501738,0.002263022,0.656902165,0.995417696,DERMASON,DERMASON
44090,789.911,289.9401635,194.4578348,1.491018162,0.741744426,44729,236.9327574,0.72089601,0.985713966,0.887960484,0.817178119,0.006576098,0.001808902,0.667780078,0.995672225,SIRA,SIRA
68451,1002.041,384.8935977,228.0712058,1.687602766,0.805528886,69370,295.2194439,0.720233586,0.986752198,0.856680098,0.76701573,0.005622907,0.001200488,0.588313131,0.992838866,BARBUNYA,CALI
34305,677.703,242.4443654,180.5545652,1.342776158,0.667370614,34672,208.9939774,0.739969802,0.98941509,0.93861712,0.862028602,0.007067319,0.00240725,0.743093311,0.997807981,DERMASON,DERMASON
73636,1045.21,412.0408752,230.1832737,1.790055674,0.829409002,74832,306.1964518,0.758258506,0.984017533,0.847018587,0.743121545,0.005595644,0.001052614,0.552229631,0.988521784,CALI,CALI
33427,665.61,228.223182,186.6258656,1.222891486,0.575596241,33789,206.3021528,0.754491694,0.989286454,0.948129347,0.903949156,0.00682751,0.002812018,0.817124077,0.999254077,SEKER,SEKER
59162,930.748,355.3124322,212.5713344,1.671497397,0.801297596,59888,274.458372,0.806549242,0.987877371,0.858199956,0.772442355,0.006005754,0.001318899,0.596667192,0.997327659,BARBUNYA,CALI
45502,797.005,304.5152524,190.7146866,1.596705832,0.779590622,45895,240.6967922,0.790995219,0.991436976,0.90015699,0.790426063,0.006692349,0.0016114,0.624773362,0.99757927,SIRA,SIRA
63716,979.012,373.0874676,218.6783262,1.706101716,0.810215919,64479,284.8257903,0.752255018,0.98816669,0.835376661,0.763428995,0.005855475,0.001226921,0.58282383,0.994356737,CALI,CALI
42823,798.461,299.2297178,183.1935584,1.633407421,0.790689691,43256,233.5036124,0.76546189,0.989989828,0.844072082,0.780349005,0.006987594,0.001598317,0.608944569,0.994654578,SIRA,SIRA
54717,922.315,378.6974903,185.5740586,2.040681188,0.871704192,55375,263.9466768,0.734446517,0.988117381,0.808301898,0.696985545,0.006921021,0.0010075,0.48578885,0.991340168,HOROZ,HOROZ
68924,1031.296,366.9452634,239.930232,1.529383189,0.756616965,69919,296.2376789,0.7713416,0.985769247,0.81435482,0.807307543,0.005323911,0.001394976,0.651745468,0.996768563,BARBUNYA,CALI
59205,970.174,386.6354197,200.2093475,1.931155686,0.855486786,60974,274.5580945,0.706385568,0.970987634,0.79044014,0.710121423,0.006530452,0.001024362,0.504272436,0.973828581,HOROZ,HOROZ
25623,595.048,225.5910435,144.8607612,1.557295721,0.766588394,25894,180.6217508,0.764363701,0.989534255,0.909359987,0.800660115,0.00880424,0.002231847,0.641056619,0.99831473,DERMASON,DERMASON
57104,946.381,391.5949652,186.8180544,2.096130197,0.878865515,57747,269.6424873,0.734976511,0.988865222,0.801206326,0.68857496,0.006857575,0.000950945,0.474135475,0.993849686,HOROZ,HOROZ
37405,712.42,262.5301573,181.9229177,1.44308458,0.720975959,37772,218.2327317,0.737509366,0.990283808,0.926120115,0.831267287,0.007018585,0.002067246,0.691005303,0.997179097,DERMASON,DERMASON
71717,1062.753,415.6042125,220.5620776,1.884295873,0.847558349,72675,302.180278,0.679138258,0.986818025,0.797934603,0.727086658,0.005795059,0.000999039,0.528655009,0.996142451,BARBUNYA,CALI
39779,719.021,252.4796509,200.8914979,1.256796099,0.605725069,40075,225.0515404,0.775298199,0.992613849,0.966897808,0.891365065,0.006347059,0.00247158,0.794531679,0.998564315,SEKER,SEKER
61204,953.807,376.0897293,208.6121823,1.802817674,0.832058917,61712,279.1547118,0.767150073,0.991768214,0.84541249,0.742255611,0.006144855,0.00115055,0.550943392,0.993250484,CALI,CALI
66985,1009.144,340.0882559,251.1517016,1.354114879,0.674264669,68137,292.0410089,0.729763591,0.983092886,0.826572859,0.85872124,0.005077081,0.001702953,0.737402169,0.998527248,BARBUNYA,SEKER
29553,643.75,236.5023064,159.3817688,1.483873019,0.738811522,29910,193.9795048,0.753134557,0.988064193,0.896142251,0.820201324,0.00800265,0.002234063,0.672730212,0.99824621,DERMASON,DERMASON
74862,1074.036,389.2828127,245.7182688,1.584264835,0.775613931,76237,308.7349329,0.755030206,0.981964138,0.815518115,0.793086473,0.005200006,0.001269012,0.628986154,0.996480645,BARBUNYA,CALI
58822,942.558,368.175038,206.6187731,1.781905064,0.827682177,60179,273.6685888,0.782321882,0.977450606,0.832019458,0.74331109,0.006259138,0.001178628,0.552511377,0.98452282,CALI,CALI
61843,954.292,347.1065222,227.5669307,1.525294212,0.755098621,62526,280.6081844,0.775908361,0.989076544,0.853370935,0.80842095,0.005612705,0.001478775,0.653544432,0.99684754,BARBUNYA,CALI
28843,628.281,226.8472462,162.6073761,1.395061231,0.697264006,29170,191.6351956,0.711329782,0.988789853,0.918210895,0.844776381,0.007864898,0.002470813,0.713647133,0.995581448,DERMASON,DERMASON
35664,695.948,262.8627317,173.1266239,1.518326446,0.752475806,36022,213.0934422,0.724657117,0.990061629,0.925308034,0.810664338,0.007370534,0.001963555,0.657176668,0.997808715,DERMASON,DERMASON
44911,770.999,261.8356413,218.8099031,1.196635242,0.549221921,45359,239.1285453,0.766857338,0.990123239,0.949412532,0.913277292,0.0058301,0.00250188,0.834075412,0.998084032,SEKER,SEKER
43303,762.695,265.1642832,208.4373741,1.272153251,0.618138994,43727,234.8086285,0.749575904,0.990303474,0.935461785,0.885521329,0.006123462,0.002322592,0.784148024,0.997556459,SEKER,SEKER
40902,764.048,282.799354,184.7136204,1.531015165,0.757218722,41426,228.2061433,0.807063931,0.987350939,0.880467079,0.80695426,0.006914072,0.001808462,0.651175177,0.996959071,SIRA,SIRA
33231,668.878,246.1755997,172.2440199,1.429225815,0.714456857,33609,205.6964349,0.729517914,0.988753013,0.933382063,0.835567924,0.007408011,0.002227452,0.698173756,0.997847956,DERMASON,DERMASON
36021,718.049,268.2881126,171.3113294,1.566085054,0.769592848,36571,214.1573292,0.777386913,0.984960761,0.8779251,0.79823637,0.007448103,0.001865312,0.637181303,0.997880115,DERMASON,DERMASON
42320,750.314,257.711468,209.8106,1.228305281,0.580682857,42728,232.128192,0.760330579,0.990451226,0.944646725,0.900728997,0.00608959,0.002472546,0.811312726,0.996539706,SEKER,SEKER
30880,640.707,230.455707,171.0007556,1.347688238,0.670387293,31220,198.2867548,0.819380688,0.989109545,0.945296866,0.860411562,0.007462944,0.002522986,0.740308056,0.99770446,DERMASON,DERMASON
47791,873.56,368.740375,165.7711303,2.224394407,0.893249854,48367,246.6766934,0.806122965,0.988091054,0.786992335,0.668971206,0.007715687,0.0009532,0.447522475,0.99546649,HOROZ,HOROZ
38376,720.955,240.808642,203.7592797,1.181829079,0.532951098,38872,221.047146,0.725663717,0.987240173,0.927797618,0.917936932,0.00627498,0.002748169,0.842608211,0.995818887,SEKER,SEKER
60024,959.984,356.1646862,215.3835281,1.653630105,0.796430432,60955,276.4505931,0.717501225,0.984726438,0.818477618,0.776187544,0.005933705,0.001328533,0.602467104,0.99625774,BARBUNYA,CALI
46333,813.226,309.3905459,192.3269846,1.608669457,0.783309629,46766,242.8847624,0.701175865,0.990741137,0.88039542,0.785042613,0.006677542,0.001564477,0.616291904,0.991409962,SIRA,SIRA
76081,1055.587,411.2516436,236.7630047,1.736975944,0.817651697,76772,311.2383938,0.814868367,0.990999323,0.858021184,0.756807659,0.005405445,0.001093839,0.572757833,0.994866578,CALI,CALI
28657,632.81,243.0925497,150.4128659,1.616168593,0.78559006,28973,191.0162968,0.787474925,0.989093294,0.8992779,0.785776022,0.008482833,0.001994875,0.617443957,0.997893531,DERMASON,DERMASON
73720,1050.731,397.3946579,237.5145773,1.673137971,0.801735246,74893,306.3710483,0.777071541,0.984337655,0.839096867,0.770949086,0.005390595,0.001174679,0.594362493,0.994450456,CALI,CALI
65997,992.511,383.2409682,221.3444275,1.731423612,0.816348656,67054,289.8792684,0.734458813,0.984236585,0.841905605,0.756389041,0.005806945,0.001172488,0.572124381,0.990589663,CALI,CALI
48429,858.493,324.6308613,191.9225005,1.691468486,0.80652333,49606,248.3177761,0.774727648,0.976273031,0.825737197,0.764923504,0.006703233,0.001415585,0.585107967,0.989691688,SIRA,SIRA
56392,930.097,371.9571248,195.0053327,1.907420273,0.851553134,57178,267.9561987,0.732782369,0.986253454,0.819164031,0.720395392,0.00659592,0.001095819,0.518969521,0.989892985,HOROZ,HOROZ
30065,642.016,239.4651628,160.2928466,1.493922953,0.742921489,30415,195.652618,0.750630415,0.98849252,0.916598979,0.817040006,0.007964915,0.002189446,0.667554371,0.997274797,DERMASON,DERMASON
34894,707.258,264.3841713,168.9600431,1.564773342,0.769148419,35522,210.7805035,0.715686275,0.982320815,0.876606898,0.797250843,0.00757678,0.001888184,0.635608907,0.994583874,SIRA,DERMASON
45280,846.153,353.4912173,164.3193202,2.151245617,0.885391042,45912,240.1089057,0.620070114,0.986234536,0.794727946,0.67924999,0.007806785,0.00102511,0.461380548,0.992542882,HOROZ,HOROZ
