Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Cluster_Label
69525,1014.682,347.6635953,255.7337162,1.359475006,0.677439963,70517,297.5264347,0.749886748,0.98593247,0.848576399,0.855788293,0.005000555,0.001654487,0.732373602,0.995643607,BARBUNYA,3
40855,761.642,282.6441242,184.5313092,1.531686549,0.757465584,41351,228.0749912,0.761453014,0.988005127,0.885020457,0.806933425,0.006918226,0.001809361,0.651141552,0.997344757,SIRA,0
75149,1140.415,380.6775231,253.4433108,1.502022373,0.746157879,76757,309.3261685,0.712447857,0.979050771,0.726118042,0.812567461,0.005065637,0.001362233,0.660265879,0.991734123,BARBUNYA,3
90639,1168.399,405.8089767,286.5421369,1.416227928,0.708111103,92250,339.7133484,0.7805901,0.982536585,0.834339138,0.837126254,0.004477201,0.001356282,0.700780365,0.992464724,BARBUNYA,3
69598,1026.093,337.904661,264.6108926,1.276986966,0.621904178,70707,297.6825924,0.782729962,0.984315556,0.83067889,0.880966221,0.004855092,0.001803907,0.776101483,0.991071479,BARBUNYA,3
38509,733.994,272.1738968,180.7717392,1.505621941,0.74757504,38979,221.4298571,0.763295078,0.987942225,0.898229027,0.813560226,0.0070678,0.001909954,0.661880242,0.996541415,SIRA,0
64871,959.372,357.7626293,231.1965823,1.547439092,0.76314356,65510,287.3957594,0.769342979,0.990245764,0.885699457,0.803314085,0.005514986,0.00141666,0.64531352,0.998583367,BARBUNYA,3
71598,1066.952,400.0596424,228.747662,1.748912487,0.820404274,72858,301.9294701,0.664038879,0.982706086,0.790352791,0.754711143,0.005587581,0.001118218,0.56958891,0.996161157,BARBUNYA,2
70249,1056.843,378.126483,237.3059218,1.593413599,0.778549302,71505,299.0715713,0.706233035,0.982434795,0.790367475,0.790929979,0.00538266,0.001299358,0.625570232,0.996792115,BARBUNYA,3
54646,906.199,364.4915248,191.2253057,1.906084152,0.85132677,55258,263.7753744,0.664591061,0.988924681,0.836221029,0.723680405,0.006670049,0.001128486,0.523713329,0.998241677,SIRA,2
55608,918.716,348.4501558,205.4062325,1.696395243,0.807779129,56288,266.0870245,0.759495746,0.987919272,0.827912767,0.763630092,0.006266188,0.001314363,0.583130917,0.989220515,CALI,2
62547,971.506,390.4499919,204.7949885,1.906540755,0.851404187,63159,282.2008395,0.76631953,0.99031017,0.832770579,0.72275796,0.006242506,0.001050776,0.522379068,0.995936983,HOROZ,2
64580,1036.017,356.7809995,230.7238485,1.546355098,0.762759725,65911,286.7504312,0.717603396,0.979806102,0.756091126,0.803715533,0.005524636,0.001421978,0.645958658,0.998881464,BARBUNYA,3
67659,1058.219,370.583891,233.3440463,1.58814376,0.776866031,69000,293.5065832,0.661514094,0.980565217,0.759249175,0.792011176,0.00547723,0.001329431,0.627281702,0.996213521,BARBUNYA,3
43752,769.631,276.4439767,202.4861281,1.365248964,0.680802389,44197,236.0228306,0.767848368,0.989931443,0.928202363,0.85378178,0.006318431,0.002070983,0.728943329,0.995189124,SIRA,0
71475,1051.294,378.2845234,241.7950749,1.564483989,0.769050196,72499,301.6700125,0.783167514,0.985875667,0.812672673,0.797468556,0.005292543,0.001320378,0.635956097,0.994943132,BARBUNYA,3
91671,1251.82,446.6364958,262.1577749,1.703693496,0.809615905,93273,341.6418334,0.685534168,0.982824612,0.7351197,0.764921444,0.004872168,0.001028891,0.585104816,0.996839268,BARBUNYA,3
79992,1119.069,402.4864413,253.8281261,1.585665259,0.776067275,81244,319.1378662,0.715108171,0.984589631,0.802680456,0.792915819,0.005031584,0.001226854,0.628715496,0.99693232,BARBUNYA,3
164698,1546.544,569.9455173,369.0319236,1.544434183,0.762077076,166443,457.9301328,0.813894188,0.98951593,0.865313797,0.803462996,0.003460549,0.000889587,0.645552786,0.997013789,BOMBAY,1
47482,877.165,369.2996106,165.1113681,2.236669799,0.894487347,48071,245.8779373,0.830308117,0.98774729,0.775490137,0.665795279,0.007777676,0.000942741,0.443283354,0.99147849,HOROZ,2
32851,665.889,231.3076094,181.9489977,1.271277184,0.617449511,33289,204.5169731,0.782166667,0.986842501,0.931010924,0.884177454,0.007041113,0.002654476,0.78176977,0.993846071,DERMASON,0
62608,1002.965,365.9264015,218.6033593,1.673928537,0.801945599,64037,282.3384165,0.691694103,0.977684776,0.78211054,0.771571593,0.005844723,0.001277758,0.595322723,0.996527695,BARBUNYA,3
71643,1058.745,384.2721027,237.9093725,1.615203717,0.785298798,72779,302.0243379,0.725969236,0.984391102,0.803157802,0.785964778,0.005363708,0.001262575,0.617740632,0.997776966,BARBUNYA,3
38013,727.328,270.498208,179.1231519,1.510124208,0.749329626,38401,219.9992155,0.778843199,0.989896096,0.902986787,0.813311175,0.007115939,0.001920609,0.661475068,0.998909513,SIRA,0
66700,1020.511,356.9693595,238.9235236,1.494073728,0.742982347,67735,291.4190756,0.795012992,0.984719864,0.804822886,0.816369999,0.005351864,0.001466334,0.666459975,0.995740339,BARBUNYA,3
50798,900.901,308.3940575,210.467044,1.465284311,0.730921624,52164,254.3187417,0.738622154,0.973813358,0.786506543,0.824655131,0.006070988,0.001731923,0.680056084,0.996475511,BARBUNYA,3
72059,1082.571,366.4219104,251.0428058,1.459599327,0.728430665,73183,302.8999313,0.735746375,0.984641242,0.772654462,0.82664252,0.005085026,0.001464684,0.683337855,0.997399474,BARBUNYA,3
67801,1015.657,355.0918227,243.8804044,1.456008011,0.726837559,68991,293.8144217,0.781567723,0.982751373,0.825946337,0.827432238,0.005237265,0.001514308,0.684644109,0.996847308,BARBUNYA,3
73393,1088.136,389.2834068,241.2232099,1.613789183,0.784870658,75049,305.6908077,0.68918792,0.977934416,0.778929491,0.785265445,0.005304094,0.001244105,0.616641819,0.995129897,BARBUNYA,3
46808,866.842,362.2608792,165.6850672,2.186442541,0.889279605,47280,244.1265996,0.641433935,0.99001692,0.782798632,0.67389722,0.007739294,0.000984591,0.454137464,0.99294547,HOROZ,2
133760,1369.738,481.2607823,354.6256634,1.357095191,0.676036664,135151,412.6845302,0.744567154,0.989707808,0.895903257,0.857507084,0.003597942,0.00120001,0.7353184,0.997897064,BOMBAY,1
70082,1020.397,374.3931053,238.7871311,1.567894817,0.770203776,71054,298.7158747,0.794526449,0.986320263,0.845820107,0.797866922,0.005342215,0.001335436,0.636591626,0.998108711,BARBUNYA,3
49605,922.897,377.1350828,169.7528902,2.221671056,0.892972291,50498,251.3146387,0.577816864,0.982316131,0.731861412,0.666378309,0.007602763,0.000924772,0.444060051,0.986555361,HOROZ,2
61142,1024.175,361.2581014,216.1530585,1.671306915,0.801246683,62247,279.0132833,0.772970923,0.98224814,0.732489095,0.772337789,0.00590851,0.001296841,0.59650566,0.996944035,BARBUNYA,3
66547,1044.703,366.5646538,233.6356676,1.568958445,0.770561618,68580,291.0846475,0.749538205,0.970355789,0.76621855,0.794088149,0.005508357,0.001351066,0.630575989,0.989347523,BARBUNYA,3
39407,778.877,309.9389373,164.1539185,1.888099536,0.848226848,40004,223.996765,0.732363217,0.985076492,0.816291885,0.722712567,0.007865073,0.001323564,0.522313455,0.986179791,HOROZ,2
75409,1085.018,386.6434521,249.8017629,1.547801135,0.763271535,76423,309.8608088,0.823143509,0.986731743,0.804931938,0.801412276,0.005127285,0.001304642,0.642261636,0.994093289,BARBUNYA,3
39401,744.254,284.6191816,176.9496459,1.608475565,0.783250156,39849,223.9797118,0.698772745,0.98875756,0.893870806,0.786945246,0.007223654,0.001708893,0.61928282,0.996101283,DERMASON,0
164670,1590.236,632.8435071,337.2340882,1.876570398,0.846186403,167485,457.8912052,0.824574493,0.983192525,0.818278589,0.723545711,0.003843101,0.000649719,0.523518396,0.982419124,BOMBAY,1
75230,1074.138,403.3891291,238.4231269,1.691904365,0.806634955,76174,309.4928286,0.678817956,0.98760732,0.81937133,0.767231455,0.005362078,0.001146089,0.588644106,0.995929533,BARBUNYA,3
59921,1021.206,359.0814765,213.1506727,1.684636844,0.804760426,61108,276.2132994,0.765274585,0.980575375,0.722041569,0.769221799,0.005992582,0.001294196,0.591702176,0.996803287,BARBUNYA,3
81240,1136.169,391.1504063,267.3127891,1.463268583,0.730042696,82832,321.6177554,0.721786876,0.980780375,0.790849615,0.822235514,0.004814751,0.001357496,0.676071241,0.989273807,BARBUNYA,3
174024,1563.305,580.5057916,382.8731952,1.5161829,0.751659786,175448,470.7167285,0.7483487,0.991883635,0.894811541,0.810873441,0.00333578,0.000889589,0.657515737,0.996914117,BOMBAY,1
62406,972.588,370.7602673,215.10789,1.723601432,0.814487905,63240,281.8825767,0.746983625,0.986812144,0.829045559,0.760282591,0.0059411,0.001224466,0.578029618,0.996292678,BARBUNYA,2
89239,1143.46,442.6002927,257.9500276,1.715837354,0.812611453,90157,337.079551,0.759804172,0.989817762,0.857674712,0.761589083,0.004959718,0.001029247,0.580017931,0.995216432,BARBUNYA,3
71587,1129.841,377.2378913,242.3102325,1.556838469,0.766430373,73128,301.9062757,0.706195127,0.97892736,0.704708266,0.800307399,0.005269642,0.001333485,0.640491933,0.997142481,BARBUNYA,3
195332,1691.955,624.8906194,402.3179203,1.553225914,0.765175845,198864,498.7027439,0.75880662,0.982239118,0.857443761,0.798064059,0.003199121,0.0008005,0.636906242,0.989259279,BOMBAY,1
82877,1162.581,391.8170128,270.8361443,1.446693955,0.722633674,84171,324.8419212,0.825986426,0.984626534,0.770544002,0.829065381,0.004727693,0.001377794,0.687349407,0.994384232,BARBUNYA,3
59553,970.618,360.8464531,211.1895381,1.70863792,0.810844604,60682,275.3638223,0.77253269,0.981394812,0.79435901,0.763105249,0.006059249,0.001267466,0.58232962,0.994990471,BARBUNYA,3
57716,909.091,335.90117,219.5139403,1.530204275,0.756920024,58301,271.0835546,0.776504144,0.989965867,0.877589407,0.807033672,0.005819897,0.001522866,0.651303347,0.996627167,BARBUNYA,3
150168,1474.752,548.3763466,351.4324088,1.56040346,0.767657862,151809,437.2640346,0.822946579,0.989190364,0.867659394,0.797379459,0.003651752,0.000910629,0.635814002,0.992126368,BOMBAY,1
37564,736.706,236.4602056,202.526017,1.167554712,0.516162105,38184,218.6960682,0.76629947,0.983762833,0.869747686,0.924874728,0.006294862,0.002841173,0.855393262,0.998718434,SEKER,0
73724,1080.903,367.5997336,258.7821969,1.420498543,0.710221586,75524,306.3793599,0.732304269,0.976166517,0.792949099,0.833459146,0.004986161,0.001484169,0.694654148,0.986755205,BARBUNYA,3
69229,1028.211,374.7026048,236.669232,1.583233282,0.775279057,70463,296.8924055,0.776937321,0.982487263,0.822874172,0.792341451,0.005412509,0.001315915,0.627804975,0.99396173,BARBUNYA,3
56322,911.589,326.8366101,219.9702012,1.485822208,0.739616972,57129,267.7898386,0.735802469,0.985874074,0.851706144,0.819338563,0.005803001,0.001613192,0.671315681,0.997455748,BARBUNYA,3
59897,958.442,373.2062088,207.7961113,1.796021141,0.830655762,60787,276.1579784,0.643652346,0.985358712,0.819376042,0.739960836,0.0062308,0.001152281,0.547542039,0.983397078,HOROZ,2
62683,1007.347,343.3923073,233.9888426,1.467558468,0.731907633,64225,282.5074767,0.701646574,0.975990658,0.776249695,0.822695997,0.005478237,0.001548025,0.676828704,0.993285695,BARBUNYA,3
74155,1093.586,393.0563417,240.7041059,1.632944067,0.790555154,75479,307.2736215,0.800464162,0.982458697,0.779191883,0.781754646,0.00530047,0.00122117,0.611140327,0.997957972,BARBUNYA,3
67311,1037.096,374.417253,229.3012483,1.632861817,0.790531257,68197,292.7507933,0.756907196,0.987008226,0.786426226,0.781883823,0.005562497,0.001282385,0.611342313,0.998237521,BARBUNYA,3
71010,1022.124,360.2367431,252.4336541,1.427055138,0.71341304,72032,300.6871132,0.804773562,0.985811861,0.854126517,0.834693071,0.005073042,0.001518992,0.696712522,0.994247185,BARBUNYA,3
174090,1619.733,620.8005824,362.7850013,1.711207961,0.811478333,176752,470.8059816,0.815104411,0.98493935,0.833867079,0.758385213,0.003565975,0.000727642,0.575148131,0.98419806,BOMBAY,1
67745,988.59,359.1836261,240.9037809,1.490983764,0.741730435,68522,293.6930591,0.765471577,0.988660576,0.871073266,0.817668284,0.005301995,0.001461934,0.668581422,0.996844046,BARBUNYA,3
37808,736.267,281.5460568,173.2103669,1.625457308,0.78836212,38822,219.4051975,0.763520336,0.973880789,0.876441427,0.779287055,0.007446732,0.001694086,0.607288315,0.987121229,DERMASON,0
26233,587.746,202.9322079,164.9807904,1.230035372,0.582284978,26523,182.7591119,0.770018786,0.989066094,0.954285795,0.900591945,0.007735761,0.003139027,0.811065852,0.997639687,DERMASON,0
212510,1769.746,670.9666466,408.5605262,1.642269881,0.79323677,216642,520.1693336,0.83981442,0.980927059,0.852643246,0.775253638,0.003157342,0.00070352,0.601018203,0.987034092,BOMBAY,1
90231,1159.796,445.2509806,259.2653122,1.717356544,0.812980963,91068,338.9478977,0.692975854,0.990809066,0.842951177,0.761251322,0.004934568,0.001022212,0.579503576,0.995214258,BARBUNYA,3
75051,1077.341,370.1735995,258.9362535,1.429593556,0.714633072,76431,309.1244103,0.79215351,0.981944499,0.812568479,0.83507957,0.004932294,0.001479586,0.697357888,0.996938344,BARBUNYA,3
37225,713.798,252.8133685,188.5272921,1.340990822,0.666262538,37629,217.7070097,0.792898526,0.9892636,0.918108307,0.861137253,0.006791494,0.002303746,0.741557369,0.994421625,SEKER,0
62185,981.28,347.5787655,230.0615341,1.510807823,0.749594311,63550,281.3830149,0.758566427,0.97852085,0.811539397,0.809551799,0.005589431,0.001480901,0.655374115,0.990144341,BARBUNYA,3
82427,1206.126,429.8247672,245.2583275,1.752538931,0.821227619,84490,323.9588183,0.690632593,0.975582909,0.712022961,0.753699747,0.005214611,0.001037995,0.568063309,0.995553064,BARBUNYA,2
76500,1099.381,396.2521484,246.9683755,1.604465137,0.782014162,77747,312.0942569,0.785751702,0.983960796,0.795380327,0.787615305,0.005179767,0.001229551,0.620337869,0.995310484,BARBUNYA,3
90599,1182.444,432.9544889,266.9800837,1.621673358,0.787239789,91961,339.6383805,0.754614359,0.985189374,0.814276881,0.784466703,0.0047788,0.00111634,0.615388008,0.997958338,BARBUNYA,3
76753,1090.653,385.1193098,254.3494526,1.514134612,0.750875955,78292,312.6099083,0.712285163,0.980342819,0.810834141,0.811722239,0.005017645,0.001343722,0.658892993,0.997652686,BARBUNYA,3
42389,805.943,327.9802769,167.2015406,1.961586453,0.860298017,43060,232.3173499,0.781364055,0.984417092,0.820076525,0.708327196,0.007737391,0.001201462,0.501727417,0.984181704,HOROZ,2
73658,1085.142,387.6075045,242.3368506,1.599457546,0.780454993,74965,306.2421891,0.798616532,0.982565197,0.786061708,0.79008323,0.005262259,0.001264863,0.62423151,0.9984318,BARBUNYA,3
43373,762.115,282.2260545,195.8847129,1.440776313,0.719907261,43690,234.9983378,0.76705279,0.992744335,0.938400666,0.832659969,0.006506953,0.001929426,0.693322624,0.998922815,SEKER,0
68619,1055.776,360.4861043,243.5502784,1.480130126,0.737253451,70143,295.581502,0.717021944,0.978272957,0.773589699,0.819952554,0.005253444,0.001464802,0.672322191,0.99512433,BARBUNYA,3
79140,1105.067,382.0721611,264.9678299,1.441956789,0.720454645,80482,317.4337373,0.755729565,0.983325464,0.814382982,0.830821425,0.004827801,0.001418926,0.69026424,0.995331207,BARBUNYA,3
64314,997.796,346.2438026,237.3979323,1.458495443,0.727942606,65360,286.1592705,0.730840909,0.983996328,0.811767889,0.826467559,0.005383646,0.001549386,0.683048627,0.99622331,BARBUNYA,3
70651,1028.338,378.2561005,238.6974409,1.584667599,0.775744463,71776,299.9260693,0.763926733,0.984326237,0.839569027,0.792917996,0.005353868,0.001305451,0.628718949,0.996310547,BARBUNYA,3
47959,949.132,328.4505389,190.1176608,1.72761719,0.815446866,50202,247.1098851,0.641574807,0.955320505,0.669000976,0.752350372,0.006848569,0.001353506,0.566031082,0.977885028,HOROZ,2
63211,999.886,341.4370908,236.1335757,1.445948929,0.722292825,64474,283.6948094,0.725462517,0.980410708,0.794513992,0.830884567,0.005401545,0.001588037,0.690369164,0.998238553,BARBUNYA,3
248424,1884.557,715.0530398,446.0436176,1.603101158,0.781591227,251082,562.4084465,0.807536277,0.989413817,0.878991872,0.786526894,0.002878357,0.000679483,0.618624555,0.99171774,BOMBAY,1
48095,874.205,366.3137556,168.4059951,2.175182394,0.888057932,48787,247.4600087,0.827398156,0.985815894,0.790830155,0.675541131,0.007616462,0.000978454,0.45635582,0.992657144,HOROZ,2
41451,757.604,282.6748516,187.2938924,1.509258246,0.748993688,41897,229.7325671,0.718637309,0.989354846,0.907528679,0.812709605,0.006819494,0.001835158,0.660496902,0.996860397,DERMASON,0
178177,1609.793,593.2555045,385.3183285,1.539650364,0.760363207,181200,476.3003279,0.724046569,0.983316777,0.864015308,0.802858674,0.003329585,0.000853348,0.644582051,0.992430989,BOMBAY,1
85890,1152.016,417.5364203,262.7196446,1.589285114,0.777232329,87188,330.6940346,0.714654197,0.98511263,0.813271297,0.792012429,0.004861293,0.001179939,0.627283688,0.996932628,BARBUNYA,3
48228,892.189,371.1772479,167.7097784,2.213211725,0.892103018,48904,247.8019305,0.650586807,0.986177,0.761369346,0.667610776,0.007696302,0.000943094,0.445704148,0.986437647,HOROZ,2
71449,1066.064,369.206449,248.4148551,1.486249479,0.73979299,72753,301.6151393,0.708777255,0.98207634,0.790022505,0.816928144,0.005167412,0.001419673,0.667371593,0.991880683,BARBUNYA,3
62289,1021.13,420.2957147,189.3852823,2.219262815,0.89272592,63078,281.6182132,0.579114718,0.987491677,0.750687443,0.670047786,0.006747511,0.00083897,0.448964036,0.99636919,HOROZ,2
38435,739.256,271.6189535,180.795449,1.502355037,0.74628939,38982,221.2170018,0.70034621,0.985967883,0.883785828,0.814438753,0.007066969,0.001917991,0.663310483,0.996527845,SIRA,0
165817,1563.293,602.4823693,355.4534349,1.694968483,0.807416784,169163,459.4831461,0.736846549,0.980220261,0.852625174,0.762649946,0.003633417,0.000758221,0.581634939,0.985852891,BOMBAY,1
82415,1090.113,398.9452446,264.7888981,1.50665397,0.747978988,83412,323.9352359,0.779470737,0.988047283,0.871511434,0.811979188,0.004840687,0.001297975,0.659310202,0.993352334,CALI,3
68460,1022.328,373.0703833,236.5103777,1.577395406,0.773368743,69842,295.2388512,0.703669442,0.98021248,0.823125863,0.791375741,0.005449465,0.001318453,0.626275564,0.987884198,BARBUNYA,3
132889,1373.51,499.646493,339.9068395,1.469951278,0.732938729,134325,411.3387045,0.789361449,0.989309511,0.885187446,0.823259465,0.003759878,0.00106537,0.677756147,0.996268514,BOMBAY,1
41487,815.9,299.046841,177.0814896,1.688752684,0.805825541,42483,229.8323062,0.68917572,0.976555328,0.783155548,0.76854952,0.007208206,0.001551295,0.590668365,0.997492788,BARBUNYA,2
83577,1120.306,419.0831638,257.6042703,1.626848667,0.788772434,85744,326.2108849,0.755723741,0.974727095,0.836803173,0.778391768,0.005014336,0.001135497,0.605893745,0.985697431,CALI,3
36032,741.973,238.7682282,192.4767408,1.240504319,0.591746982,36713,214.1900261,0.771744951,0.981450712,0.822473718,0.89706251,0.006626561,0.002647029,0.804721147,0.998260058,SEKER,0
59688,964.218,351.1883989,217.1409106,1.617329493,0.785939663,60632,275.6757551,0.728044496,0.984430664,0.806763835,0.784979675,0.005883735,0.001378055,0.616193089,0.996587257,BARBUNYA,3
168226,1567.559,566.968178,384.1188829,1.476022667,0.735526116,171839,462.8088111,0.765896033,0.978974505,0.860310436,0.816287102,0.003370277,0.000923033,0.666324633,0.983510263,BOMBAY,1
77785,1104.594,381.3384405,260.2642666,1.465197069,0.730883681,79114,314.7045249,0.75759199,0.983201456,0.80112514,0.825263051,0.004902468,0.001402698,0.681059103,0.997885802,BARBUNYA,3
138265,1396.139,512.8063507,345.1812989,1.485614523,0.739531344,139739,419.5765313,0.754836984,0.989451764,0.891383938,0.818196832,0.003708866,0.001025303,0.669446055,0.994538782,BOMBAY,1
